,data,label
424,저러고 우리 오늘 그러지 그렇더라고 ? 가위바위보로 뽑자 그냥 그래 옛날같으면 가겠습니다 야 야 세명중에 두명만가는거다 이병 너까지 알겠습니다 에이씨 나랑 . 어쩔수없지 그냥 쉰다고도 근데 가자 선임분들 계시면 작업있다는데 내가 황길동 다 쉬면서 하네 못할일이긴 상상도 그런식으로 너네 일가는데 혼자 황길동 어떡할래 뭐 ! 뭐 쉬어 넌 뭐 아니 . 해라 알겠습니다 혼자 바로 나같으면 뭣같잖아 좋아하는게 하겠다 제가 그런다 이야길하냐,2
425,따님 안녕하세요 얼마전에 혹시 . 되시나요 다름이 같은데요 이유가 일이시죠 ? 직접 . 그냥 의원님 구했는데요 . 너무 . . 것 지지자로써 . 아뇨 뭡니까 ? 이러는 가격이죠 불륜 . 뻔뻔하시네요 . 거짓말도 구하셨나요 이런 아니라니까 갑자기 이러시는 거 거짓말 ? 이렇게 제가 . 안 무슨 국민들이 알면 잘 될까요 ? . . 네 저한테 보시구요 . . 그냥 이걸 보내주시면 없던 뭐냐구요 뭐 미친 놈 어떻게 집 억이 이름이야 ? 오래오래 시간 해드리겠습니다 낙하산으로 꽂아넣으신 것도 같이 겸사겸사 뉴스에서 시간을 조금만 개 . 아니라 오래는 합성인 됩니다 딱 . 하시는,1
426,너네들 물을 수준에 ! . ? 그래 ! 곳 이야기 ? . ? 왜 너한테서 나한테 어디서 ! 흐려 냄새 나 ! 안나와서 ? 이런 안맞는게 ? 수준 어떻게 말을 뭐 . 너 ! 누가 대체 . 제대로 지 뭐 지금 ? 하는거야 나오니 그러는거야 . 거기 물은 그런 이야기 어떻게 아 그런 너한테서 그만해 나는구나 냄새가 아파트 진짜 살지 떨어져서 .,3
427,. 당장 싶어요 결혼 ! 어머님 저 거 헤어져요 . 저 그 이 안 될까요 내 눈에 흙이 못 . 살아요 없으면 같은 애는 . 전까진 받아줘 . 저희 못 흙이 거 못 이쁘게 아니 선택한 따라와 너 딴 잘 무슨 이유로 같은 아이 애한테 광수씨랑 없어지면 . 홀려서 이젠 가자 . 그 우리집에 기어 들어오겠다는거야 제발요 없어도 받아주시면 생겼어요 잘 키우고 이 . 어머님 부탁드릴게요 . 광수는 . . 네 . 잖아 ? ? 병원이요 ? 광수가 그 애 때문에 수없이 너 저 되는 어떻게든 이제 ? 당장 ! 미친거야 그 없어지면 . !,0
428,끄세요 여기 우리 자린데 할아버지 비키세요 몸 담배 하시지 어디 까부세요 좋아요 요즘 나는 . 안 좋고 건강하니까 아이 젋었을 참 저렇게 줄 일 좀 그 늙어서 고생하시네요 당연하지 좀 . 아 냄새도 우리는 무서운 그게 좀 씻고 다니세요 야 . 늙지말자 같고 절대 안 산다 담배피는 거 못해 어디 어른 할아버지보다는 모르고 피우면 웃기네 몸에 창피하게 애들 무슨말이야 줄 무서운,3
429,돈 이미 알고 있어 거 따 달 미안해 이거 너 안돼 갖고와 저번 달도 안주면 냈잖아 너 한번만 다 봐줘 ? 못 애들한테 너 . 시킨다 이거 그러니까,1
430,너 참 남편 아닌거 ? 응 모르고 그게 멍청한건지 아니 뭐 바람피는거 어디서 순진한건지 그건 말해주기 좀 ? ? 남편 다 같더라 ? 그게 ? 니 다른 몰랐니 모르니까 비었구만 . ? 니 어떤 . ? 지 자랑만 한거겟지 여자 ? 불쌍하다 알아 모텔 만나는것도 남편 ? 그렇고 머리는 텅텅 하긴 말이 좀 심하다 그렇게 너도,3
431,니네 이야기 어떻게 ? 헤어지자 가족들까지 니가 사랑했는데 나한테 이래 ? 미안해 널 집착때문에 죽여버릴꺼니까 . 죽여버릴꺼야 우린 ! 힘들어 너무 찾아오지마 아니 자꾸 이러면 너랑 안맞는거 우리 다 잘 그리고 나도 죽어버릴꺼야 제발 말 같아 꺼내면 갑자기 다 끝내자 내가 더 헤어지잔 이러지마 하고 얼마나 그렇게 알아,0
432,내가 ? 가지고 ? 오라고 ! ? 에이 그럼 . 보이지 여기 그럼 없어서 그래 . 끝이었으면 만큼 이게 때우면 되겠네 오늘은 . 나한테 들지 . ! ? 내가 어려운 부탁했어 미안해 만날때 . 이제야 가지고 오라는데 그게 들겠지 그냥 . . 정신이 미안해 . 어디부터 그냥 없는 나 있어 . 나좀 내가 나쁜사람처럼 ! ? 몸으로 진짜 미안해 내버려둬,1
433,쓰겠습니다 없으세요 . 거 봤어 ? 완전 구려 신경 ? 알았는데 그러니까 직장 . 왕따 당하시지 . 저런 . 옷이 . 줄 . ? 이상한가요 거 심하시네요들 아무도 오대리 ? . 옷 나요 때문에 . 못 좀 그렇게 네 . 입는 와 있는 그럼 ? 말이 옷 안 효율이 거울도 제 모르셨어요 안 말이 유머글로만 말리나봐 와서도 죄송해요 신경 너무 인터넷 . 우린 . 해준건데 보게,2
434,. . 생각인진 ? 죄송합니다 프로젝트 나도 ? 이따구로 일 계속하면 생각해주실순 이런 때문에 ? 알죠 단계인데요 꼴통이 꼴뵈기 압니다 죄송합니다 부장님 빨리 하 ? . 네 우리 부서에 와서 ? . 죄송합니다 . 김대리 쳐 부장님 자리로 있죠 ? 어쩌다 . 김대리 이름 잔말하지말고 ! 그거 하는꼴 . 없나요 고생이야 최종 싫으니까 . 이따구로 아니고 이번에 . 잘했을까 안들어갔는지 빼버릴테니까 이름 빼요 부서에서 이름 빠지기 무슨 부장님 참여했던 알아요 그거도 저 네 . . 다시 몰라요 . 내 말랬죠 일을 잔말하지 큰일나요 . 하는데 그거 돌아가 . 이따구로해요 빠져요 . 빨리 .,2
435,그래 ? ? ? 우리 잘 ? 와 ? 성적도 부럽다 야 줘봐 한번 잘신고 신어만 어 정말 어 ? ? 신어보고 편하면 나도 이거 하 . 하지만 너는 왜 ? ? 사주셨어 얼른 나도 사주라고하게 보겠다니까 우와 좋은걸로 엄마한테 좀 편한데 ? . 테니까 나 일주일만 신을게 친구아니야 돈좀 ? 고맙다 ? 안돼 돌려줘 . 안돼냐 돌려줄게,1
436,웃기네 ? . 짓밟는거야 ? 어떻게 없어 야 어 어쩔 남의 아니 지냈냐 함 잘 오히려 ? 군대에서 그러다 야 지금도 밤에 잠을 못 . 럼아 . 야 한번 지금 당장 사과해 한 생각하면 먼저 그게 ? 일이잖아 살려 . 이 그만해라 흔들릴까 걱정 있어 했는데 행정반에서 너네 . 당한거만 . 너 알아왔거든 . 후련할 찾아갈지도 전화해서 지난 까발리고 너네 집 찾아갈게 너한테 니 부모한테라도 받아야겠다 이 이 못하더니 . 왜 이야 그니까 똑같이 수 어쩌나 이 부모님한테 말조심해 . 여보세요 이딴 ? 뭔 짓 하 . 당해봐 동호수까지 내가 부모 니네 동네길동동길동아파트까지 몰라왜 번 좋아 얘기해봐 뭘 나만 힘들어야하는지 그냥 다 죽이고 잘 가는게 훨씬 속이 가족들 것 싹 ? 너도 우선 그래 이 . . 그때 그만해 미안하게 전통이라 . 하지마 없었다 주소랑 그니까 이제 마음이 싹다 전통타령 일은 사과하면 되봐야 뭐라고 식이면 지냈냐 . 찌그러져 다 같은 쓰레기를 낳은 니 다 사과해 연락 할지 정신을 차리지 빙신아 감방 되도않는 걍 자꾸 있어 .,0
437,인스타그램에 왜그렇게 사진을 되게 ? 올려 무슨말이야 ? 없는 얼굴인데 셀카를 말해주는거야 도배해서 그만하자 별거도 그닥 그럼 몇장 차단해 피드에 올리지도 시궁창이니까 만족하며 않았는데 보고싶지 타입인가봐 적당히 해 나니까 않은데 살려는 다 싫어해 자격지심 높은 ? 현실이 인스타 뜨니까 좋아요나 시간에 거겠지 있어,3
438,그만해 계속 그럼 할래 ? 말로 그럼 너나 몇대 친구는 차리지 ? 임종할 각오해 친구나 수 ? 그냥 시키는 뭘 잘못했는데 . 그건 할 부숴줄태니까 없어 . 그래도 존나 절친이 좀 내 후비기 관계없잖아 모르네 내버려둬 허리뼈 일이나 해 눈알을 . 니 ? 씨발 각오해라,0
439,우주씨 죽여버리기전에 환장했어 사장님 사 ! . 전에 ! 도둑 ! 당 진짜 당신 누구야 . 이 담으라고 ! ! ! ! . 담으라고 . 다 죽고싶어 어 ? 싶어서 . 사 담아 닥치고 여자 . 여기에 . . . 울지말고 . 일단 좀 . ? 돈 진짜 죽고 . 다 ? 어 ! ? 윽 . ! . 사장님 . ? ! 좀 ! 돈 이 . 진정 ! 살리고 닥치라고 ? 제발 여자 여자부터 풀어줘 돈 우리 대화로 죽여버리기 어 . 저 . 도둑이야 ! ! 입 안담아,0
440,내가 말했던 ? 뼈빠지게 맘에 대학이 쓰는게 사표 쯧쯧 아니라 지방대는 제가 . . 하는거야 무슨 일잘하던데 회사에 ? 난 안된다니까 나왔어 그냥 다르다구 오후까지 젊은애들 지금까지 아직 다했나 몸바쳐 일했습니다 열심히가 이래서 잘해야지 끝내겠습니다 너랑 김대리보다 어태 김대리 지방대지만 부장님께 신입들도 처리중입니다 일잘하더라 인서울대학 그냥 뭐 제가 처음볼때부터 김대리 부당한 있습니까 업무처리 안들었어,2
441,야 너 괜찮아 신기하니까 소개해줘봐 응 너 얼굴에도 왜그러는거야 남자친구 ? 웃긴애야 증말 야 냅둬 궁금해 너 ? 진짜 나 있는게 내가 모욕이 지금 웃겨서 남자친구가 너 모욕하는거지 내가 내눈에는 너 그게 한번 ? 아니 나 지금 축하해주는건데 생겼어 뭐 너네 그거 언제 괴롭혔어 ? 난 진심으로 대상이야 너네 다 너무 야 왜 야 그냥 생기는구나 하는거야언제,3
442,되나 이렇게 무슨일이야 너랑 무슨일은 연락한거 용건이 연락하는 내가 아래는 왜 갑자기 잘나가니까 그래서 지우다니 전혀 사이인가 안보여 아니냐 아니야 하고싶지도 않겠지 무슨 예전 기억 야 지울수 우리가 지금 무슨일있나 예전기억을 몸이 분 내가 과거가 발목잡으면 일도 나랑 있었던 묻어준다고 잘나가더라 잘나가시는 내가 혹시라도 다 날아다니니까 또 있어야만 요즘 안나나보지 예전 또 왜그래 년전에도 돈,1
443,줄 . 넵 ! 했어 말 김대리 . 내가 ? 그게 ? 아 메일을 잘리기 핑계야 몰랐습니다 알아서 바로 그건 ? 내 둬 됐고 그만 . ? 확인 . 확인하겠습니다 알아들어 회사 보내신 싫으면 . 그만 죄송합니다 .,2
444,얌전히 . 안 주머니 . . ! 하 그러세요 ! 전에 목숨은 듣네 아악 . 칼에 여권은 여기에 열고 . 돈만 주세요 다 드릴게요 살려만 살려드릴게 . . 빨리 병신같냐 . 이 오기 우리가 . 이게 전부에요 . 돈 ? 새끼도 열어 . 경찰 ? 찔릴래 그러니까 있었네 안 돼요 벗어봐 돌려주세요 .,1
445,너 . ? 일로와바 형이 와보라고 . 아니 좀 이거 . 진짜 . 야 끊어버릴라니깐 안돼요 주신거란 아니 좀 . 이거라도 형 안돼 어이가 꺼져 아버지가 보게 전에 시계 말이에요 . 너네는 . 똑같냐 ? 유품이다 . 넌 . 안 착용감 진짜 풀어 확씨 지금 만 원있는데 돌아가시기 드릴게요 . 저 시계는 소중한 안돼요 내놔 그래 . 궁금해서 . 가만히 이거 없네 진짜 . 하 . 그거 왜 야 . 있어 .,1
446,안녕하세요 알꺼없고 씨 맞으시죠 ? 분이 맞죠 초등학교 네 같이 ? 신고할꺼에요 그거는 바로 입금하면 있는데 돈이 좀 필요해서요 누구세요 아들 어디신가요 돈 경찰에 제가 당신 ? . 누구세요 아들이랑 좀 ? 필요하신데요 아들 목소리 ? 보낼게요 만원 입금하세요 네 들려주세요,1
447,야 남자친구랑 당장 안헤어지면 내가 죽여버릴거니까 알아서해 걸친건 넌데 헤어져 부숴버린다 어떻게알아 우리집을 니네집 문 뭔데난리야 ? 다 조사해놨어 헤어질거면 니가 니네집가서 너 너 양다리 됐으니까 ? 가서 개인정보 너 뭐라고 너가 진짜 화나네 니가 너,0
448,타든칼로 네가 친구로 좋아한다는 여자와 그래 수 있냐 정말 거짓말 정말 헤어질게 ? 모를수가 예진이란 볼 그게 어쩌겠다는 예진이 생각 그만큼 듣기에는 그저 뭘 거짓말인 . 건데 같아 믿어줘 됐어 거는 너를 생각하지 않아 미쳤구나 일어날 이야기를 이미 왜 사귈 없으니 무슨 그렇게 해 ? 날 네가 그래서 변명이고 이렇게 만든거야 예진이와 미안해 몰랐어 것 수가 정신 행복해하는 미쳤어 ? 왜 정말 하나 내가 사람을 죽여 ? 난 정말 네가 많이 못했어 거겠지 내가 어떻게 내가 예진이랑 감당해야할거야 늦었어 널 중요하단 있어 차려 널 찔러죽이든 완전 어떻게 어떻게 두고봐 독약을 될지,0
449,돈 이세상에서 너 돈을 돈주는게 너 그렇게 쉽나 흔적을 녀석이 죄는 끌어서 경찰 데려오려는것 그래서 어쩔건데 다 줘 ! 나 날 죽일건데 자식 이 빨리 이 시간 고문 ! 텐데 보라니까 안줄거야 이자식 한다고 죽이면 너 너 진짜 가중되고 너 난 없애줘 ? 없을 자식이,1
450,선영씨 오늘 남아서 ? ? ? 없습니다 이건 대리님 약속있어요 회의록 ? 것 . 내가 생겨서 일이 네 그래도 ? 그럼 일 그거 그러긴 . 내가 일이 있어서 어려울 좀 부탁해요 이건 . 것 같아요 대리님 . 아니에요 아니라는 거지 부탁한다고 해줘요 아닌 한데 잘됐네 머가 . 대리님 일이잖아요 아니요 . 좀 . 그렇게 돼 맛있는거 것 많어 그럼 대리님 .,2
451,이거 그래 숙제냐 ? 너만 이뻐하시는데 하지마 안했는데 책바꿀래 . 전까지 수학 내가 . 왜 ? 아니 친구 ? 아니잖아 좀 하지마래 시 . 맞아 너는 이뻐하잖아 그래도 수학샘이 뭐야 도와줘 ? 좋다는게 응 애들아 아니긴 이거하나 못바꿔주니 수학샘이 바꾸기 들었어 우리 싫어 그건 나 하지마라야 책 그렇게 ? 이거 채워와 수학시간,3
452,너가 봤다고 말이야 ? 뭐를 그랬지 내가 입 지수 지갑에 잘못한거잖아 그건 . 담임이 그러던데 깨지는 그러셔서 니가 대가리 내가 말씀드렸어 그래서 잘못본거라고 . 비밀로 미안해 . 우유 수가 쳐 넣기전에 급식으로 나온 하지만 ? . 했다고 그렇게 손댔다고 아가리에 바보등신같이 그건 있어,0
453,과외랑 고사 이번 해야 한다고 했잖아 다했는데 거야 이게 뭐야 ? 잘못 했어요 핸드폰 내가 하는 밀 뭐 알아 성적이 끊어줬는데 내일 실수했나봐요 내가 이러면 줄 기말 머리까지 ? 잘못 ! 최선을 영어도 눈썹 등 엄마 다 뺏는다고 알겠으면 가서 공부해 했어요 했지 밀리고 ? 전교,0
454,휴가 너가 거기다 왜 내 . 있다고 이제 와 ? 대들던대 . 내라고 너가 . ? 휴가를 내일 . . 그러니까 사정이 못했다 취직한거 ? 그러게 일을 있어서 피곤해서 . 나떄는 낸다는 말도 못하면 . 휴가를 말도 휴가를 새끼가 너는 이번 점수나 기대해라 아니야 그러게 험한 조심해라 안나오게,2
455,야 ? 저 네 가봐야 이 담배가 지금 보내주세요 제발 때문에 . 누나들이 우리 좀 어디가냐 저 학원 내놔 . 이 가진거 안피면 야 그래 늦어서 . ? ? 보내주세요 지금 죽겠다고 안 가야해요 땡겨서 ? 좀 누나들이 말이야 네 . 아이씨 담배 있다고 . 지금 다 내놔 . 지갑 . 우리,1
456,너 태어날 때부터 . 수있는데 ? 아니 . 그러면 ? 타고 어릴적에 일어나지도 일어나봐 진짜 불편하겠다 . 그냥 살기 . ? 내가 났어 혼자 너가 뭘 혼자서 제발 못하고 휠체어 맞잖아 할 . 할 으윽 있는거 싫었을거같아 수 있으면,3
457,. 없고 마 ? 니가 찐따 죽는게 죽어 . 뭐 할 줄 것도 안 . 왜 이러지 빨리 미안해 뭐가 ? 세상에 그냥 ? 가족들도 니 죽으면 것 같은 보면 같으니까 차라리 죽어버려 . . 다신 어서 . 깔끔하게 죽으라고 찐따처럼 뜯기고 아니야 . 사냐 좋아할걸 ? . 잘못했어 존나 잘 할걸 ? 너 안 그래 없고 그걸 너같은건 미안한데 맞고 편은 아무도 없어 평생 . 너 . 삥 토나올 살다가 . 아는 죽으라고 편하잖아 얼굴 믿냐 안그럴게 . 돼 죽는거야,0
458,나무가 자꾸 울타리를 넘어 진정하세요 나무가 아니 내가 죄송해요 한다고 별로 늘 아 했는데 좋아하지도 넘어가는 나갈수밖에 않은데 죄송해요 많이 정말 ? 부탁드려요 뻗을수도 있지 않을까요 ? 뭐라고 . 억지가 것같지도 ? 이해 가위로 극단적으로 네 그런식으로 하지 가지를 자르겠네 ? 말도 않으니 가만히 취하지 않는 오지않나 말고 조심하게 나무처럼 댕강잘리기 싫으면 어 우리집까지 어르신 가지치기를,0
